ARWSRGX1187B9A00B5,Franz Schubert,classical,0.340705,739.44,0.085328,9,0.102566,-21.563,1,0.042168,130.603,4,0.096704
ARKTYQS130DC7809DF,Cher Lloyd,pop,0.640459,196.8351,0.947896,5,0.497129,-5.014,1,0.299564,93.755,4,0.492778
ARDIBRT1187B9AF176,Led Zeppelin,rock,0.239665,388.66717,0.546246,2,0.089755,-10.026,1,0.054752,181.373,4,0.414485
ARVTAI41187B9B8B67,Wu-Tang Clan,rap,0.915912,287.66667,0.633781,2,0.309873,-4.842,1,0.28898,105.166,4,0.405901
ARWXRV91187B9AF9B9,Millencolin,punk,0.537335,202.21333,0.964853,0,0.038659,-3.302,1,0.045488,100.042,4,0.651445
AR8WBYL1187B9B2605,Richard Wagner,classical,0.23551,287.99946,0.360963,7,0.204782,-15.579,1,0.041455,97.659,3,0.113388
ARWWTYW11F4C842642,Jessie J,pop,0.649495,222.21333,0.659454,4,0.196735,-5.331,0,0.066041,144.0,4,0.571733
ARNZ70R1187B9A4824,Joe Satriani,rock,0.585848,259.93333,0.931543,9,0.135558,-4.747,0,0.029332,108.754,4,0.885479
ARSQDUN1187B98D7D7,EPMD,rap,0.823757,241.29333,0.752087,7,0.115336,-9.442,1,0.226508,105.796,4,0.617307
ARVCHGY123E26703A6,Iggy & the Stooges,punk,0.641116,226.4,0.653808,7,0.175253,-7.623,1,0.027598,99.018,4,0.431725
ARKMU3I1187FB38A7C,Social Distortion,punk,0.434574,343.06667,0.911357,1,0.15208,-9.2,1,0.042776,134.949,4,0.369147
AROJANS11F4C83B4FC,Sergei Rachmaninoff,classical,0.148177,172.46667,0.138645,1,0.103744,-18.334,1,0.034319,63.37,4,0.038206
AROHQCR13244CF7152,Ariana Grande,pop,0.684571,214.08,0.707207,7,0.130599,-5.276,0,0.043959,129.954,4,0.242947
AR12F2S1187FB56EEF,Aerosmith,rock,0.365607,273.6,0.885399,9,0.126464,-5.915,1,0.047317,99.489,4,0.372651
ARHIC3Q1187B9B1773,Big Daddy Kane,rap,0.891324,281.93333,0.366336,4,0.08678,-13.726,0,0.298342,92.665,4,0.708757
ARYFZUZ11F4C8438AD,Avengers,punk,0.331598,176.30667,0.915358,2,0.123124,-7.475,1,0.04128,104.621,4,0.41539
ARAS3371187FB4CFB0,All Saints,pop,0.628139,265.37333,0.688159,6,0.077697,-8.765,1,0.026494,100.625,4,0.357349
ARLIBVA1187B99074B,ZZ Top,rock,0.550764,222.45333,0.650721,4,0.127938,-10.892,0,0.086108,80.71,4,0.522651
ARWPZIE1187B9B7F82,Method Man,rap,0.548285,203.66667,0.664888,6,0.334735,-10.168,0,0.341104,179.861,4,0.888352
AR2C7NC1187FB400EB,Hector Berlioz,classical,0.278413,645.83955,0.12736,2,0.274853,-17.932,1,0.04323,135.103,4,0.077088
ARSDWSZ122ECCB706A,Ed Sheeran,pop,0.644624,259.14667,0.320578,9,0.112904,-8.409,1,0.03529,84.913,4,0.364768
ARN3SEQ1187FB47AA8,Heart,rock,0.56181,227.97333,0.463889,11,0.098445,-10.096,1,0.029689,79.145,4,0.330416
ARVTAI41187B9B8B67,Wu-Tang Clan,rap,0.877097,177.64,0.668076,1,0.383599,-5.697,1,0.32566,100.234,4,0.494556
ARC5FK91187B99A6A1,Jawbreaker,punk,0.343902,115.12,0.95716,7,0.140347,-7.911,1,0.064606,152.208,4,0.892708
ARSPLZD11F4C83BC8C,Franz Joseph Haydn,classical,0.070041,487.0,0.010965,5,0.093567,-33.676,1,0.050766,62.86,3,0.127949
AR03BDP1187FB5B324,Britney Spears,pop,0.7554,210.09333,0.68145,0,0.664593,-6.32,0,0.031894,92.979,4,0.895156
AR7Q6B51187FB4CE64,Brownsville Station,rock,0.580374,177.06667,0.709781,2,0.083308,-12.076,1,0.053708,127.069,4,0.757193
AR1ZYLH1187B98C159,Naughty by Nature,rap,0.877378,183.8,0.854219,1,0.104744,-12.254,0,0.257477,103.448,4,0.151399
ARHZO271187FB4BE9B,Minutemen,punk,0.576208,109.06667,0.820328,4,0.20039,-9.387,1,0.161014,91.208,4,0.482641
ARBBHWW1187B9B312A,The Casualties,punk,0.361367,186.65333,0.993368,4,0.259295,-3.186,0,0.1358,164.998,4,0.486552
AR2C7NC1187FB400EB,Hector Berlioz,classical,0.263034,342.49955,0.219671,10,0.116764,-18.453,1,0.049838,120.225,1,0.115343
ARLXLHI134198E77C6,Rita Ora,pop,0.747661,92.96,0.78514,2,0.072206,-3.688,1,0.06207,127.557,4,0.394254
AR12F2S1187FB56EEF,Aerosmith,rock,0.409311,224.6,0.51225,9,0.493352,-12.215,0,0.029085,172.424,4,0.654456
ARZ3U2M1187B989ACB,Nas,rap,0.65575,290.56,0.802448,10,0.208369,-6.329,0,0.169086,87.29,4,0.566362
AR46CAD1187FB4D84B,Bad Religion,punk,0.297658,125.2,0.991465,0,0.325146,-4.432,1,0.072384,155.473,4,0.483945
ARAOYXM1187FB524F6,Nelly Furtado,pop,0.796105,256.12,0.771458,6,0.187388,-4.834,1,0.045144,132.75,4,0.70857
AR8XRHT1187FB56693,Autograph,rock,0.543279,235.42667,0.856062,6,0.091939,-12.631,0,0.072148,130.528,4,0.478205
ARVTAI41187B9B8B67,Wu-Tang Clan,rap,0.914364,257.76,0.358317,8,0.101173,-11.435,0,0.378152,91.478,4,0.463348
ARSZ6MA1187FB43D29,The Notorious B.I.G.,rap,0.851141,320.36,0.63334,11,0.439911,-7.384,0,0.274615,91.747,4,0.613132
ARTBUCN13925F19986,Stooges,punk,0.357175,163.21261,0.730526,1,0.080476,-17.326,0,0.07346,127.406,4,0.619406
ARRKD8Q1187FB49555,Felix Mendelssohn,classical,0.480851,211.4,0.015363,9,0.080592,-30.913,1,0.058808,115.26,4,0.187157
